data,sad,sygnatura,wynik,charakter,przyczyna,rodzaj,opis,link,nsa_sygnatura,nsa_link,nsa_zmienil,zrodlo
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 1325/25,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono przewlekłość postępowania organu w sprawie wniosku o pobyt czasowy; nie stwierdzono rażącego naruszenia prawa i oddalono dalej idące żądania (w tym sumę pieniężną), ale zasądzono zwrot kosztów postępowania (597 zł).",https://orzeczenia.nsa.gov.pl/doc/1B09C0EA8B,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 1332/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono przewlekłość postępowania przez Wojewodę oraz zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy i pracę w terminie 30 dni od doręczenia prawomocnego wyroku wraz z aktami.,https://orzeczenia.nsa.gov.pl/doc/84297859BE,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 1386/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd zobowiązał Wojewodę do załatwienia wniosku o zezwolenie na pobyt czasowy i pracę w terminie 60 dni oraz stwierdził bezczynność organu, przy braku rażącego naruszenia prawa; nie przyznał jednak skarżącemu sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/7CF7372908,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 139/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy,Skarga na bezczynność i przewlekłe prowadzenie postępowania została w całości odrzucona bez rozpoznania merytorycznego.,https://orzeczenia.nsa.gov.pl/doc/E11AE0645B,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 142/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Sąd stwierdził bezczynność organu i nakazał Wojewodzie rozpoznać wniosek o zezwolenie na pobyt czasowy w terminie 60 dni; w pozostałym zakresie (m.in. o grzywnę/„odszkodowanie”) skarga została oddalona, a bezczynność nie miała charakteru rażącego naruszenia prawa.",https://orzeczenia.nsa.gov.pl/doc/07C457F82F,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 221/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd stwierdził przewlekłe prowadzenie postępowania; odmówił natomiast (m.in.) zobowiązania organu do załatwienia sprawy z uwagi na zwrot wniosku po wniesieniu skargi oraz nie przyznał sumy pieniężnej; zasądził koszty w kwocie 597 zł.,https://orzeczenia.nsa.gov.pl/doc/2AC8492876,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 279/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,Skarga na bezczynność i przewlekłe prowadzenie postępowania została w całości odrzucona bez merytorycznego zbadania zarzutów.,https://orzeczenia.nsa.gov.pl/doc/7F0DFF082D,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 297/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Skarga na bezczynność Wojewody w sprawie zezwolenia na pobyt rezydenta długoterminowego UE,Skarga na bezczynność została w całości odrzucona z powodu nieuiszczenia należnego wpisu sądowego mimo wezwania; zarzut bezczynności nie został rozpoznany merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/8837454D1F,,,,cbosa
2026-05-19,WSA we Wrocławiu,IV SAB/Wr 43/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd zobowiązał Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od otrzymania prawomocnego wyroku z aktami sprawy.,https://orzeczenia.nsa.gov.pl/doc/AE4AFC44C9,,,,cbosa
2026-05-20,WSA we Wrocławiu,I SAB/Wr 211/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.",Skarga na bezczynność w sprawie zezwolenia na pobyt czasowy,Skarga na bezczynność została w całości odrzucona bez merytorycznej oceny bezczynności organu. Skarżącemu zwrócono 100 zł wpisu sądowego.,https://orzeczenia.nsa.gov.pl/doc/6A345C5253,,,,cbosa
2026-05-20,WSA w Gliwicach,II SAB/Gl 69/26,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.,Skarga na bezczynność w sprawie zezwolenia na pobyt rezydenta długoterminowego UE,WSA odrzucił skargę w całości bez merytorycznej oceny zarzucanej bezczynności. Jako rozstrzygnięcie uboczne nakazał zwrot skarżącemu wpisu w kwocie 100 zł.,https://orzeczenia.nsa.gov.pl/doc/9A215960F7,,,,cbosa
2026-05-20,WSA w Poznaniu,II SAB/Po 63/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Stwierdzono bezczynność Wojewody (bez rażącego naruszenia prawa), postępowanie w części zobowiązania do wydania decyzji umorzono (bo decyzja została wydana), a zasądzono zwrot kosztów postępowania w kwocie 597 zł.",https://orzeczenia.nsa.gov.pl/doc/3199B4A553,,,,cbosa
2026-05-20,WSA w Poznaniu,II SAB/Po 76/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Sąd stwierdził bezczynność i przewlekłość Wojewody; postępowanie umorzono jedynie w części dotyczącej zobowiązania organu, ponieważ do czasu wyroku wydano decyzję, natomiast wniosek o środki dyscyplinujące (suma pieniężna/grzywna) oddalono i zasądzono jedynie 100 zł tytułem zwrotu kosztów sądowych.",https://orzeczenia.nsa.gov.pl/doc/69A8B9F8E6,,,,cbosa
2026-05-20,WSA w Poznaniu,II SAB/Po 78/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Sąd stwierdził, że Wojewoda dopuścił się przewlekłości w rozpoznaniu wniosku o zezwolenie na pobyt czasowy; w zakresie zobowiązania organu postępowanie umorzono z uwagi na załatwienie sprawy, a przyznano zwrot kosztów (100 zł).",https://orzeczenia.nsa.gov.pl/doc/290E93CA14,,,,cbosa
2026-05-20,WSA w Poznaniu,II SAB/Po 82/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Zobowiązano Wojewodę do rozpoznania wniosku o zezwolenie na pobyt czasowy w celu wykonywania pracy w terminie 60 dni od otrzymania prawomocnego wyroku z aktami sprawy oraz stwierdzono bezczynność organu (bez rażącego naruszenia prawa).,https://orzeczenia.nsa.gov.pl/doc/8247327B23,,,,cbosa
2026-05-20,WSA w Gliwicach,III SAB/Gl 193/26,Negatywny,Procesowy,"Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,Skarga na bezczynność została w całości odrzucona bez merytorycznej oceny bezczynności. Skarżącemu zwrócono 100 zł wpisu sądowego.,https://orzeczenia.nsa.gov.pl/doc/5E5B8C4806,,,,cbosa
2026-05-20,WSA w Poznaniu,III SAB/Po 103/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono bezczynność Wojewody; umorzono postępowanie w części zobowiązania organu do wydania decyzji z uwagi na wydanie decyzji, a sąd zasądził zwrot kosztów postępowania (580 zł).",https://orzeczenia.nsa.gov.pl/doc/165C4FE00C,,,,cbosa
2026-05-20,WSA we Wrocławiu,III SAB/Wr 111/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd stwierdził przewlekłość postępowania, uznał ją za rażącą i nakazał Wojewodzie wydać rozstrzygnięcie w terminie 60 dni; dodatkowo przyznał 900 zł oraz zasądził 597 zł kosztów.",https://orzeczenia.nsa.gov.pl/doc/6B683D0C92,,,,cbosa
2026-05-20,WSA we Wrocławiu,III SAB/Wr 117/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono bezczynność Wojewody w rozpoznaniu wniosku o zezwolenie na pobyt czasowy i pracę, uznano ją za rażącą oraz zasądzono 1000 zł; zobowiązanie organu do załatwienia sprawy umorzono z uwagi na wydanie decyzji w toku postępowania sądowego.",https://orzeczenia.nsa.gov.pl/doc/B1F5A3462D,,,,cbosa
2026-05-20,WSA we Wrocławiu,III SAB/Wr 147/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Sąd stwierdził bezczynność organu w sprawie zezwolenia na pobyt czasowy i pracę, uznał ją za rażącą i zobowiązał Wojewodę do wydania rozstrzygnięcia w 60 dni; przyznał 1900 zł oraz 100 zł tytułem zwrotu kosztów.",https://orzeczenia.nsa.gov.pl/doc/9AF9BDC0ED,,,,cbosa
2026-05-20,WSA w Łodzi,III SAB/Łd 30/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Stwierdzono przewlekłość postępowania w sprawie wniosku o zezwolenie na pobyt czasowy i pracę; jednocześnie oddalono żądanie sumy pieniężnej (oraz umorzono w części dotyczącej zobowiązania organu), zasądzając jedynie zwrot kosztów (100 zł).",https://orzeczenia.nsa.gov.pl/doc/80BC7F9FB2,,,,cbosa
2026-05-20,WSA w Łodzi,III SAB/Łd 38/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,"Skarga została częściowo uwzględniona: organ zobowiązano do załatwienia wniosku w terminie 30 dni, stwierdzono jego bezczynność i zasądzono 597 zł kosztów. Sąd nie uznał jednak bezczynności za rażące naruszenie prawa, oddalił żądanie przyznania 6000 zł oraz pozostałą część skargi.",https://orzeczenia.nsa.gov.pl/doc/077B933C4F,,,,cbosa
2026-05-20,WSA w Warszawie,IV SAB/Wa 175/26,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt rezydenta długoterminowego UE,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-05-20,WSA w Warszawie,IV SAB/Wa 657/26,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt czasowy,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-05-20,WSA w Warszawie,IV SAB/Wa 658/26,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt czasowy,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-05-20,WSA w Warszawie,IV SAB/Wa 718/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono bezczynność organu,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-05-20,WSA w Warszawie,IV SAB/Wa 844/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano organ do działania,,Skarga kasacyjna: tak — sygnatura niepodana,Brak linku w wykazie WSA,Nie ustalono,wykaz
2026-05-20,WSA w Warszawie,IV SAB/Wa 990/25,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt czasowy,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2026-05-20,WSA we Wrocławiu,IV SAB/Wr 387/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Skarga na bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,Skarga na bezczynność została w całości odrzucona z powodu nieuiszczenia wpisu sądowego mimo wezwania. Zarzut bezczynności Wojewody nie został rozpoznany merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/040DF5FDD7,,,,cbosa
2026-05-21,WSA we Wrocławiu,I SAB/Wr 217/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.",Skarga na bezczynność i przewlekłe prowadzenie postępowania w sprawie zezwolenia na pobyt czasowy i pracę,Skarga została w całości odrzucona bez merytorycznego zbadania bezczynności ani przewlekłości. Jako rozstrzygnięcie uboczne sąd zwrócił skarżącemu 100 zł uiszczonego wpisu sądowego.,https://orzeczenia.nsa.gov.pl/doc/9FCFE824E3,,,,cbosa
2026-05-21,WSA we Wrocławiu,I SAB/Wr 223/26,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.",Skarga na bezczynność Wojewody Dolnośląskiego w sprawie zezwolenia na pobyt czasowy i pracę; formalne odrzucenie skargi,Skarżąca nie uzyskała merytorycznej ochrony przed bezczynnością. WSA w całości odrzucił skargę z powodu nieuzupełnienia w terminie dwóch braków formalnych: dokumentu pełnomocnictwa oraz numeru PESEL skarżącej.,https://orzeczenia.nsa.gov.pl/doc/F01FDC228C,,,,cbosa
2026-05-21,WSA w Gliwicach,II SAB/Gl 46/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Organ został zobowiązany do wydania rozstrzygnięcia w sprawie wniosku o pobyt rezydenta długoterminowego UE w terminie 30 dni (od zwrotu akt z prawomocnym wyrokiem), a sąd stwierdził bezczynność organu.",https://orzeczenia.nsa.gov.pl/doc/75338A2C1C,,,,cbosa
2026-05-21,WSA w Gliwicach,II SAB/Gl 85/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Stwierdzono bezczynność Wojewody w sprawie o zezwolenie na pobyt rezydenta długoterminowego UE (bez rażącego naruszenia prawa); umorzono część dotyczącą zobowiązania organu, a żądania pieniężne (suma/ grzywna z art. 149 § 2 P.p.s.a.) oddalono; zasądzono zwrot kosztów 580 zł.",https://orzeczenia.nsa.gov.pl/doc/0D9A6EB469,,,,cbosa
2026-05-21,WSA w Gliwicach,II SAB/Gl 88/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Uwzględniono skargę na bezczynność: organ ma wydać rozstrzygnięcie w terminie 60 dni po zwrocie akt z prawomocnym wyrokiem oraz zasądzono zwrot kosztów postępowania; stwierdzono bezczynność, lecz bez rażącego naruszenia prawa.",https://orzeczenia.nsa.gov.pl/doc/33ECC6CFF7,,,,cbosa
2026-05-21,WSA w Rzeszowie,II SAB/Rz 51/26,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy,Skarga M. C. na bezczynność Wojewody Podkarpackiego została w całości oddalona; sąd nie udzielił skarżącemu żądanej ochrony.,https://orzeczenia.nsa.gov.pl/doc/5468413654,,,,cbosa
2026-05-21,WSA w Rzeszowie,II SAB/Rz 56/26,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Zezwolenie na pobyt czasowy – skarga na bezczynność,Skarga D. D. na bezczynność Wojewody Podkarpackiego została w całości oddalona.,https://orzeczenia.nsa.gov.pl/doc/598EA600F0,,,,cbosa
2026-05-21,WSA w Szczecinie,II SAB/Sz 158/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy,Skarga na bezczynność Wojewody Zachodniopomorskiego w sprawie udzielenia zezwolenia na pobyt czasowy została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/428BD0D79B,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 11/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,Stwierdzono bezczynność Wojewody i zobowiązano go do wydania decyzji/aktu w sprawie zezwolenia na pobyt rezydenta długoterminowego UE w terminie 30 dni; odmówiono przyznania wnioskowanej sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/DE93B3EAA9,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 117/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Stwierdzono przewlekłość postępowania i nakazano Wojewodzie załatwić wniosek o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od prawomocnego wyroku wraz z aktami sprawy.,https://orzeczenia.nsa.gov.pl/doc/9DCBB0E834,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 121/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Uzyskano stwierdzenie przewlekłości postępowania; przyznano zwrot kosztów (100 zł). Nie stwierdzono rażącego naruszenia prawa i odmówiono zasądzenia sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/2A5526AE13,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 123/26,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Sąd potwierdził przewlekłość postępowania i nakazał Wojewodzie załatwić wniosek o zezwolenie na pobyt czasowy i pracę w terminie 60 dni od prawomocności wyroku (z aktami sprawy).,https://orzeczenia.nsa.gov.pl/doc/360E8AB5DB,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 42/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono przewlekłość w postępowaniu o zezwolenie na pobyt czasowy i zobowiązano Wojewodę do wydania decyzji (aktu) lub dokonania czynności w 60 dni; odmówiono przyznania sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/AC4623044A,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 54/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Stwierdzono przewlekłość i zobowiązano organ do wydania aktu/czynności w 60 dni; oddalono dalszą część skargi (m.in. żądania finansowe) oraz nie stwierdzono rażącego naruszenia prawa.,https://orzeczenia.nsa.gov.pl/doc/B741029A09,,,,cbosa
2026-05-21,WSA we Wrocławiu,II SAB/Wr 82/26,Nie dotyczy,,,Nie dotyczy,Nie dotyczy,https://orzeczenia.nsa.gov.pl/doc/9F85D14401,,,,cbosa
2026-05-21,WSA w Gdańsku,III SAB/Gd 463/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Wojewoda ma rozpoznać wniosek o zezwolenie na pobyt czasowy w terminie 30 dni oraz stwierdzono przewlekłość postępowania z rażącym naruszeniem prawa; skarżący nie uzyskał natomiast sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/8B3FB8D69E,,,,cbosa
2026-05-21,WSA w Gdańsku,III SAB/Gd 49/26,Pozytywny,Merytoryczny,,Pobyt czasowy,"Skarga została uwzględniona w zakresie bezczynności: organ zobowiązano do rozpoznania wniosku w terminie 30 dni, a bezczynność uznano za rażące naruszenie prawa. Oddalono żądanie przyznania sumy pieniężnej; zasądzono 597 zł kosztów postępowania.",https://orzeczenia.nsa.gov.pl/doc/0058EB0A3E,,,,cbosa
2026-05-21,WSA w Gdańsku,III SAB/Gd 54/26,Pozytywny,Merytoryczny,,Pobyt czasowy,Zobowiązano Wojewodę Pomorskiego do rozpoznania wniosku o zezwolenie na pobyt czasowy w terminie 30 dni od dnia otrzymania odpisu prawomocnego wyroku oraz stwierdzono bezczynność organu z rażącym naruszeniem prawa; zasądzono 100 zł tytułem zwrotu kosztów postępowania.,https://orzeczenia.nsa.gov.pl/doc/1FD5D1D40B,,,,cbosa
2026-05-21,WSA w Gdańsku,III SAB/Gd 67/26,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Wojewoda ma rozpoznać wniosek o zezwolenie na pobyt rezydenta długoterminowego UE w terminie 60 dni od prawomocności wyroku, stwierdzono rażącą bezczynność oraz przyznano 1.000 zł tytułem sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/24B5E2E762,,,,cbosa
2026-05-21,WSA we Wrocławiu,III SAB/Wr 196/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,WSA odrzucił w całości skargę na bezczynność. Skarżąca nie uzyskała merytorycznej oceny zachowania Wojewody ani ochrony sądowej w tym postępowaniu. Orzeczenie oznaczono jako nieprawomocne.,https://orzeczenia.nsa.gov.pl/doc/63FC135A5A,,,,cbosa
2026-05-21,WSA we Wrocławiu,III SAB/Wr 206/26,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy,"Skarga została w całości odrzucona z przyczyn procesowych: nieuzupełnienia numeru PESEL, niewykazania wniesienia ponaglenia oraz nieuiszczenia wpisu sądowego. Zarzutów bezczynności i przewlekłości nie rozpoznano merytorycznie.",https://orzeczenia.nsa.gov.pl/doc/A7D8A8052D,,,,cbosa
